Zoo Name,Location,City,State,SpeciesID,Species Name,Opening Balance - Male,Opening Balance - Female,Opening Balance - Unknown Sex,Opening Balance - Total,Birth - Male,Birth - Female,Birth - Unknown Sex,Acquisition - Male,Acquisition - Female,Acquisition - Unknown Sex,Death - Male,Death - Female,Death - Unknown Sex,Disposal - Male,Disposal - Female,Disposal - Unknown Sex,Closing Balance - Male,Closing Balance - Female,Closing Balance - Unknown Sex,Closing Balance - Total,Zoo Size,Total_Birth,Total_Acquisition,Total_Death,Total_Disposal,Calculated_Closing,Reporting_Error,Zone,Net_Growth,Is_Endangered,Mortality_Rate
State Museum & Zoo,Thrissur,Thrissur,Kerala,21.0,*White Stork (Ciconia ) ciconia,9.0,3.0,11.0,13.0,8.0,10.0,15.0,11.0,7.0,11.0,3.0,7.0,4.0,8.0,4.0,9.0,10.0,3.0,11.0,7.0,Medium,33.0,29.0,14.0,21.0,40.0,True,South,27.0,False,1.08
State Museum & Zoo,Thrissur,Thrissur,Kerala,22.0,Woolly-necked (Ciconia ) Stork episcopus,3.0,6.0,3.0,2.0,15.0,5.0,6.0,14.0,4.0,3.0,9.0,13.0,2.0,11.0,7.0,7.0,9.0,10.0,7.0,2.0,Medium,26.0,21.0,24.0,25.0,0.0,True,South,-2.0,False,12.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,46.96859169199595,Mammalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,0.0,0.0,0.0,0.0,0.0,False,South,0.0,False,0.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,23.0,*Asian Palm Civet (Paradoxuru ) s hermaphrod itus,14.0,2.0,2.0,11.0,13.0,7.0,9.0,15.0,14.0,12.0,11.0,15.0,7.0,9.0,6.0,3.0,5.0,9.0,13.0,8.0,Medium,29.0,41.0,33.0,18.0,30.0,True,South,19.0,False,3.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,24.0,*Bengal Tiger (Panthera ) tigris tigris,5.0,14.0,15.0,5.0,10.0,4.0,5.0,11.0,7.0,15.0,5.0,2.0,14.0,3.0,6.0,4.0,5.0,4.0,10.0,5.0,Medium,19.0,33.0,21.0,13.0,23.0,True,South,18.0,False,4.2
State Museum & Zoo,Thrissur,Thrissur,Kerala,25.0,*Blackbuck (Antilope ) cervicapra,3.0,4.0,6.0,13.0,14.0,9.0,4.0,13.0,4.0,12.0,13.0,5.0,2.0,3.0,2.0,12.0,2.0,3.0,9.0,14.0,Medium,27.0,29.0,20.0,17.0,32.0,True,South,19.0,False,1.54
State Museum & Zoo,Thrissur,Thrissur,Kerala,26.0,*Bonnet Macaque (Macaca ) radiata,24.0,8.0,8.0,40.0,3.0,7.0,6.0,6.0,14.0,7.0,9.0,4.0,11.0,2.0,10.0,7.0,22.0,7.0,14.0,43.0,Medium,16.0,27.0,24.0,19.0,40.0,True,South,0.0,False,0.6
State Museum & Zoo,Thrissur,Thrissur,Kerala,27.0,Chital/ Spotted (Axis axis ) Deer,10.0,55.0,8.0,65.0,2.0,2.0,11.0,13.0,11.0,14.0,5.0,22.0,14.0,5.0,7.0,14.0,5.0,26.0,14.0,31.0,Medium,15.0,38.0,41.0,26.0,51.0,True,South,-14.0,False,0.63
State Museum & Zoo,Thrissur,Thrissur,Kerala,29.0,Hybrid Lion (Panthera ) leo (hybrid),9.0,7.0,10.0,12.0,14.0,3.0,3.0,5.0,2.0,3.0,9.0,13.0,13.0,9.0,2.0,14.0,4.0,13.0,5.0,2.0,Medium,20.0,10.0,35.0,25.0,-18.0,True,South,-30.0,False,2.92
State Museum & Zoo,Thrissur,Thrissur,Kerala,30.0,Indian Crested (Hystrix ) Porcupine indica,13.0,11.0,35.0,36.0,4.0,12.0,9.0,3.0,4.0,13.0,10.0,2.0,3.0,9.0,5.0,4.0,6.0,15.0,44.0,44.0,Medium,25.0,20.0,15.0,18.0,48.0,True,South,12.0,False,0.42
State Museum & Zoo,Thrissur,Thrissur,Kerala,31.0,*Indian Hog Deer (Axis ) porcinus,7.0,9.0,10.0,26.0,3.0,12.0,9.0,2.0,2.0,2.0,4.0,13.0,5.0,2.0,5.0,12.0,4.0,4.0,12.0,16.0,Medium,24.0,6.0,22.0,19.0,15.0,True,South,-11.0,False,0.85
State Museum & Zoo,Thrissur,Thrissur,Kerala,32.0,*Indian Jackal (Canis ) aureus indicus,5.0,3.0,5.0,8.0,6.0,5.0,14.0,11.0,12.0,2.0,9.0,5.0,14.0,11.0,15.0,7.0,5.0,3.0,13.0,8.0,Medium,25.0,25.0,28.0,33.0,-3.0,True,South,-11.0,False,3.5
State Museum & Zoo,Thrissur,Thrissur,Kerala,33.0,*Leopard (Panthera ) pardus,2.0,15.0,13.0,2.0,5.0,8.0,9.0,2.0,13.0,13.0,6.0,12.0,2.0,2.0,11.0,5.0,2.0,6.0,12.0,2.0,Medium,22.0,28.0,20.0,18.0,14.0,True,South,12.0,False,10.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,34.0,Mithun (Bos taurus ) taurus mithun,7.0,9.0,10.0,2.0,10.0,12.0,14.0,14.0,2.0,5.0,12.0,15.0,6.0,5.0,13.0,2.0,8.0,7.0,14.0,15.0,Medium,36.0,21.0,33.0,20.0,6.0,True,South,4.0,False,16.5
State Museum & Zoo,Thrissur,Thrissur,Kerala,35.0,Sambar Deer (Rusa ) unicolor,29.0,51.0,13.0,80.0,12.0,15.0,5.0,11.0,3.0,12.0,10.0,20.0,6.0,3.0,2.0,3.0,26.0,29.0,5.0,60.0,Medium,32.0,26.0,36.0,8.0,94.0,True,South,14.0,False,0.45
State Museum & Zoo,Thrissur,Thrissur,Kerala,46.96859169199595,Reptilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,0.0,0.0,0.0,0.0,0.0,False,South,0.0,False,0.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,36.0,*Bengal Monitor (Varanus ) bengalensis,7.0,11.0,6.0,15.0,6.0,15.0,11.0,12.0,12.0,7.0,7.0,5.0,10.0,14.0,10.0,6.0,4.0,10.0,7.0,15.0,Medium,32.0,31.0,22.0,30.0,26.0,True,South,11.0,False,1.47
State Museum & Zoo,Thrissur,Thrissur,Kerala,37.0,*Checkered (Fowlea ) Keelback piscator,9.0,5.0,13.0,5.0,3.0,8.0,3.0,7.0,10.0,13.0,4.0,6.0,9.0,2.0,7.0,4.0,7.0,5.0,7.0,5.0,Medium,14.0,30.0,19.0,13.0,17.0,True,South,12.0,False,3.8
State Museum & Zoo,Thrissur,Thrissur,Kerala,38.0,Common Krait (Bungarus ) caeruleus,7.0,7.0,4.0,5.0,13.0,4.0,12.0,15.0,9.0,11.0,4.0,12.0,14.0,14.0,6.0,4.0,11.0,8.0,13.0,10.0,Medium,29.0,35.0,30.0,24.0,15.0,True,South,10.0,False,6.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,39.0,*Common Rat (Ptyas ) Snake mucosa,3.0,5.0,2.0,2.0,6.0,3.0,10.0,10.0,10.0,12.0,3.0,8.0,11.0,14.0,9.0,7.0,7.0,9.0,2.0,2.0,Medium,19.0,32.0,22.0,30.0,1.0,True,South,-1.0,False,11.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,41.0,Common Vine (Ahaetulla ) Snake nasuta,6.0,8.0,4.0,4.0,5.0,8.0,12.0,9.0,3.0,14.0,6.0,9.0,12.0,10.0,2.0,11.0,15.0,10.0,4.0,4.0,Medium,25.0,26.0,27.0,23.0,5.0,True,South,1.0,False,6.75
State Museum & Zoo,Thrissur,Thrissur,Kerala,42.0,*Gharial (Gavialis ) gangeticus,2.0,8.0,11.0,2.0,2.0,13.0,4.0,9.0,10.0,5.0,10.0,10.0,12.0,11.0,7.0,2.0,2.0,3.0,7.0,2.0,Medium,19.0,24.0,32.0,20.0,-7.0,True,South,-9.0,False,16.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,43.0,Indian Black Turtle (Melanochel ) (ssp.indopeninsula ys trijuga ris) indopeninsu laris,14.0,15.0,10.0,10.0,7.0,15.0,6.0,3.0,12.0,9.0,8.0,3.0,11.0,6.0,5.0,15.0,4.0,10.0,9.0,9.0,Medium,28.0,24.0,22.0,26.0,14.0,True,South,4.0,False,2.2
State Museum & Zoo,Thrissur,Thrissur,Kerala,44.0,*Indian Rock (Python ) Python molurus,12.0,8.0,10.0,4.0,11.0,13.0,3.0,15.0,6.0,14.0,2.0,8.0,14.0,4.0,14.0,14.0,4.0,14.0,5.0,10.0,Medium,27.0,35.0,24.0,32.0,10.0,False,South,6.0,False,6.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,45.0,"*Indian Softshell (Nilssonia ) Turtle, Ganges gangetica Softshell Turtle",14.0,5.0,4.0,4.0,15.0,15.0,13.0,7.0,12.0,11.0,3.0,2.0,11.0,4.0,6.0,9.0,13.0,4.0,3.0,3.0,Medium,43.0,30.0,16.0,19.0,42.0,True,South,38.0,False,4.0
State Museum & Zoo,Thrissur,Thrissur,Kerala,46.0,Red eared slider (Trachemys ) scripta elegans,13.0,3.0,2.0,5.0,10.0,4.0,9.0,3.0,13.0,15.0,4.0,6.0,13.0,10.0,15.0,3.0,15.0,3.0,10.0,5.0,Medium,23.0,31.0,23.0,28.0,8.0,True,South,3.0,False,4.6
State Museum & Zoo,Thrissur,Thrissur,Kerala,47.0,*Spectacled Cobra (Naja naja ),14.0,13.0,11.0,11.0,14.0,3.0,12.0,8.0,8.0,5.0,9.0,5.0,11.0,14.0,3.0,4.0,9.0,4.0,11.0,11.0,Medium,29.0,21.0,25.0,21.0,15.0,True,South,4.0,False,2.27
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,1.0,Alexandrine (Psittacula ) Parakeet eupatria,10.0,4.0,3.0,17.0,14.0,7.0,12.0,9.0,5.0,2.0,10.0,14.0,12.0,12.0,14.0,14.0,9.0,4.0,3.0,16.0,Medium,33.0,16.0,36.0,40.0,-10.0,True,South,-27.0,False,2.12
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,2.0,Bar-headed (Anser ) Goose indicus,10.0,2.0,11.0,14.0,13.0,3.0,9.0,14.0,8.0,12.0,10.0,9.0,13.0,14.0,3.0,12.0,12.0,5.0,5.0,2.0,Medium,25.0,34.0,32.0,29.0,12.0,True,South,-2.0,False,2.29
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,3.0,"Blue-and-gold (Ara ) Macaw, ararauna Blue-and-yellow Macaw",2.0,2.0,2.0,4.0,3.0,3.0,5.0,6.0,9.0,2.0,3.0,9.0,7.0,7.0,9.0,6.0,3.0,3.0,12.0,6.0,Medium,11.0,17.0,19.0,22.0,-9.0,True,South,-13.0,False,4.75
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,4.0,Budgerigar (Melopsittac ) us undulatus,4.0,10.0,18.0,18.0,15.0,9.0,4.0,14.0,4.0,8.0,6.0,13.0,2.0,9.0,15.0,6.0,15.0,11.0,16.0,16.0,Medium,28.0,26.0,21.0,30.0,21.0,True,South,3.0,False,1.17
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,5.0,Cockatiel (Nymphicus ) hollandicus,14.0,5.0,19.0,19.0,14.0,8.0,11.0,15.0,4.0,3.0,15.0,14.0,2.0,9.0,2.0,2.0,7.0,5.0,18.0,18.0,Medium,33.0,22.0,31.0,13.0,30.0,True,South,11.0,False,1.63
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,6.0,"Coconut lorikeet, (Trichogloss ) Green-naped us Lorikeet, Rainbow haematodu Lorikeet, Rainbow s Lory",5.0,15.0,6.0,2.0,8.0,15.0,7.0,3.0,7.0,15.0,8.0,7.0,4.0,6.0,10.0,12.0,11.0,3.0,9.0,12.0,Medium,30.0,25.0,19.0,28.0,10.0,True,South,8.0,False,9.5
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,7.0,*Common Hill Myna (Gracula ) religiosa,13.0,4.0,3.0,3.0,7.0,9.0,15.0,6.0,4.0,15.0,12.0,10.0,9.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,Medium,31.0,25.0,31.0,13.0,15.0,True,South,12.0,False,10.33
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,8.0,Emu (Dromaius ) novaehollan diae,2.0,5.0,8.0,15.0,5.0,2.0,11.0,6.0,6.0,3.0,14.0,13.0,2.0,4.0,4.0,8.0,2.0,8.0,11.0,3.0,Medium,18.0,15.0,29.0,16.0,3.0,False,South,-12.0,False,1.93
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,9.0,"Galah, Roseate (Eolophus ) Cockatoo roseicapilla",7.0,13.0,15.0,5.0,12.0,8.0,13.0,10.0,14.0,7.0,15.0,9.0,14.0,15.0,11.0,7.0,11.0,9.0,15.0,2.0,Medium,33.0,31.0,38.0,33.0,-2.0,True,South,-7.0,False,7.6
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,10.0,Golden Pheasant (Chrysoloph ) us pictus,2.0,3.0,9.0,5.0,3.0,9.0,5.0,2.0,9.0,2.0,15.0,3.0,10.0,2.0,11.0,2.0,2.0,2.0,10.0,4.0,Medium,17.0,13.0,28.0,15.0,-8.0,True,South,-13.0,False,5.6
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,11.0,Great White (Pelecanus ) Pelican onocrotalus,5.0,14.0,12.0,15.0,10.0,13.0,10.0,13.0,13.0,12.0,14.0,5.0,12.0,14.0,9.0,2.0,8.0,11.0,13.0,12.0,Medium,33.0,38.0,31.0,25.0,30.0,True,South,15.0,False,2.07
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,13.0,"Green-cheeked (Pyrrhura ) Conure, molinae Green-cheeked Parakeet",3.0,8.0,3.0,14.0,5.0,14.0,5.0,15.0,14.0,12.0,2.0,10.0,3.0,7.0,6.0,10.0,12.0,10.0,7.0,6.0,Medium,24.0,41.0,15.0,23.0,41.0,True,South,27.0,False,1.07
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,14.0,"Grey Parrot, (Psittacus ) Jacquot erithacus",2.0,2.0,12.0,16.0,15.0,12.0,7.0,14.0,5.0,6.0,12.0,2.0,14.0,8.0,12.0,5.0,2.0,2.0,12.0,16.0,Medium,34.0,25.0,28.0,25.0,22.0,True,South,6.0,False,1.75
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,15.0,Helmeted (Numida ) Guineafowl meleagris,7.0,15.0,3.0,5.0,3.0,8.0,7.0,12.0,10.0,4.0,11.0,3.0,2.0,14.0,8.0,5.0,8.0,4.0,15.0,12.0,Medium,18.0,26.0,16.0,27.0,6.0,True,South,1.0,False,3.2
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,16.0,Indian Eagle Owl (Bubo ) bengalensis,8.0,15.0,2.0,10.0,8.0,7.0,6.0,8.0,8.0,13.0,3.0,7.0,9.0,15.0,10.0,13.0,8.0,14.0,2.0,3.0,Medium,21.0,29.0,19.0,38.0,3.0,False,South,-7.0,False,1.9
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,17.0,*Indian Peafowl (Pavo ) cristatus,4.0,7.0,2.0,13.0,9.0,15.0,6.0,4.0,14.0,7.0,11.0,12.0,13.0,9.0,15.0,10.0,6.0,6.0,9.0,13.0,Medium,30.0,25.0,36.0,34.0,-2.0,True,South,-15.0,False,2.77
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,18.0,Japanese Quail (Coturnix ) japonica,13.0,12.0,12.0,14.0,2.0,6.0,13.0,12.0,11.0,5.0,3.0,5.0,3.0,6.0,14.0,3.0,4.0,11.0,13.0,8.0,Medium,21.0,28.0,11.0,23.0,29.0,True,South,15.0,False,0.79
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,19.0,Lady Amherst's (Chrysoloph ) Pheasant us amherstiae,9.0,5.0,15.0,5.0,7.0,2.0,4.0,6.0,7.0,7.0,8.0,9.0,11.0,11.0,2.0,7.0,8.0,4.0,8.0,14.0,Medium,13.0,20.0,28.0,20.0,-10.0,True,South,-15.0,False,5.6
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,20.0,"Orange-winged (Amazona ) Amazon, amazonica Orange-winged Parrot",15.0,13.0,14.0,14.0,9.0,12.0,13.0,9.0,13.0,3.0,9.0,6.0,8.0,2.0,5.0,7.0,9.0,13.0,6.0,2.0,Medium,34.0,25.0,23.0,14.0,36.0,True,South,22.0,False,1.64
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,21.0,Red Junglefowl (Gallus ) gallus,2.0,4.0,4.0,10.0,9.0,10.0,2.0,2.0,3.0,8.0,5.0,3.0,9.0,2.0,2.0,13.0,13.0,7.0,3.0,8.0,Medium,21.0,13.0,17.0,17.0,10.0,True,South,0.0,False,1.7
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,22.0,Red-breasted (Psittacula ) Parakeet alexandri,6.0,13.0,14.0,2.0,6.0,3.0,10.0,9.0,7.0,4.0,5.0,5.0,6.0,15.0,11.0,7.0,7.0,3.0,6.0,4.0,Medium,19.0,20.0,16.0,33.0,-8.0,True,South,-10.0,False,8.0
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,23.0,Reeves's (Syrmaticus ) Pheasant reevesii,2.0,2.0,5.0,4.0,13.0,6.0,8.0,2.0,15.0,2.0,7.0,15.0,7.0,13.0,4.0,15.0,6.0,13.0,13.0,9.0,Medium,27.0,19.0,29.0,32.0,-11.0,True,South,-15.0,False,7.25
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,25.0,Rose-ringed (Psittacula ) Parakeet krameri,2.0,3.0,5.0,5.0,12.0,6.0,5.0,7.0,5.0,12.0,12.0,8.0,6.0,6.0,13.0,10.0,2.0,3.0,6.0,5.0,Medium,23.0,24.0,26.0,29.0,-3.0,True,South,-8.0,False,5.2
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,26.0,Silver Pheasant (Lophura ) nycthemera,2.0,3.0,9.0,5.0,14.0,2.0,6.0,8.0,14.0,11.0,10.0,7.0,6.0,6.0,8.0,11.0,2.0,3.0,13.0,5.0,Medium,22.0,33.0,23.0,25.0,12.0,True,South,7.0,False,4.6
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,27.0,"Sun Conure, Sun (Aratinga ) Parakeet solstitialis",11.0,15.0,4.0,7.0,6.0,10.0,12.0,10.0,12.0,2.0,7.0,4.0,11.0,13.0,15.0,3.0,14.0,7.0,2.0,4.0,Medium,28.0,24.0,22.0,31.0,6.0,True,South,-1.0,False,3.14
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,46.96859169199595,Mammalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,0.0,0.0,0.0,0.0,0.0,False,South,0.0,False,0.0
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,28.0,African Lion (Panthera ) leo,2.0,2.0,15.0,4.0,4.0,5.0,2.0,6.0,15.0,4.0,9.0,11.0,12.0,9.0,13.0,5.0,2.0,3.0,2.0,3.0,Medium,11.0,25.0,32.0,27.0,-19.0,True,South,-23.0,False,8.0
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,29.0,*Bengal Hanuman (Semnopithe ) langur cus entellus,3.0,3.0,7.0,6.0,11.0,5.0,13.0,3.0,13.0,15.0,13.0,4.0,15.0,4.0,14.0,11.0,3.0,3.0,9.0,6.0,Medium,29.0,31.0,32.0,29.0,5.0,True,South,-1.0,False,5.33
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,30.0,*Bengal Tiger (Panthera ) tigris tigris,8.0,2.0,3.0,2.0,5.0,6.0,15.0,5.0,3.0,15.0,15.0,9.0,12.0,11.0,9.0,7.0,14.0,3.0,3.0,4.0,Medium,26.0,23.0,36.0,27.0,-12.0,True,South,-14.0,False,18.0
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,31.0,*Blackbuck (Antilope ) cervicapra,20.0,15.0,5.0,40.0,8.0,11.0,11.0,5.0,8.0,13.0,4.0,5.0,11.0,3.0,5.0,12.0,12.0,11.0,15.0,24.0,Medium,30.0,26.0,20.0,20.0,56.0,True,South,16.0,False,0.5
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,32.0,*Bonnet Macaque (Macaca ) radiata,5.0,2.0,10.0,3.0,15.0,9.0,2.0,7.0,4.0,14.0,2.0,9.0,4.0,10.0,7.0,15.0,11.0,2.0,8.0,3.0,Medium,26.0,25.0,15.0,32.0,7.0,True,South,4.0,False,5.0
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,33.0,Chital/ Spotted (Axis axis ) Deer,41.0,61.0,8.0,110.0,5.0,14.0,17.0,4.0,4.0,7.0,11.0,13.0,5.0,7.0,8.0,4.0,34.0,53.0,21.0,108.0,Medium,36.0,15.0,29.0,19.0,113.0,True,South,3.0,False,0.26
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,34.0,"Common (Hippopotam ) hippopotamus, us Hippopotamus, amphibius Large Hippo",7.0,13.0,11.0,7.0,9.0,4.0,6.0,7.0,13.0,11.0,6.0,7.0,2.0,5.0,8.0,6.0,15.0,9.0,14.0,6.0,Medium,19.0,31.0,15.0,19.0,23.0,True,South,16.0,False,2.14
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,35.0,Grant's Zebra (Equus ) quagga boehmi,2.0,9.0,8.0,2.0,13.0,6.0,10.0,8.0,6.0,15.0,3.0,5.0,15.0,15.0,13.0,9.0,12.0,2.0,8.0,14.0,Medium,29.0,29.0,23.0,37.0,0.0,True,South,-2.0,False,11.5
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,36.0,Indian Crested (Hystrix ) Porcupine indica,14.0,6.0,2.0,2.0,6.0,5.0,9.0,14.0,13.0,3.0,12.0,5.0,12.0,13.0,9.0,8.0,6.0,10.0,2.0,2.0,Medium,20.0,30.0,29.0,30.0,-7.0,True,South,-9.0,False,14.5
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,38.0,Indian Muntjac (Muntiacus ) muntjak,13.0,4.0,12.0,6.0,9.0,15.0,8.0,10.0,4.0,8.0,6.0,13.0,8.0,9.0,2.0,14.0,2.0,4.0,2.0,7.0,Medium,32.0,22.0,27.0,25.0,8.0,True,South,2.0,False,4.5
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,39.0,*Leopard (Panthera ) pardus,6.0,8.0,11.0,2.0,12.0,3.0,2.0,2.0,2.0,6.0,10.0,15.0,8.0,11.0,2.0,12.0,3.0,2.0,2.0,7.0,Medium,17.0,10.0,33.0,25.0,-29.0,True,South,-31.0,False,16.5
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,40.0,Mandrill (Mandrillus ) sphinx,3.0,9.0,6.0,12.0,11.0,8.0,3.0,6.0,15.0,15.0,9.0,2.0,6.0,12.0,2.0,14.0,2.0,5.0,2.0,9.0,Medium,22.0,36.0,17.0,28.0,25.0,True,South,13.0,False,1.42
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,41.0,Nilgai (Boselaphus ) tragocamel us,4.0,3.0,2.0,9.0,3.0,13.0,13.0,14.0,14.0,9.0,8.0,10.0,10.0,8.0,15.0,8.0,4.0,4.0,14.0,9.0,Medium,29.0,37.0,28.0,31.0,16.0,True,South,7.0,False,3.11
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,42.0,Plains Zebra (Equus ) quagga,3.0,7.0,13.0,7.0,4.0,2.0,8.0,11.0,12.0,14.0,7.0,3.0,5.0,2.0,4.0,9.0,12.0,11.0,12.0,2.0,Medium,14.0,37.0,15.0,15.0,28.0,True,South,21.0,False,2.14
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,43.0,*Rhesus Macaque (Macaca ) mulatta,8.0,3.0,3.0,4.0,13.0,9.0,13.0,6.0,7.0,7.0,8.0,6.0,15.0,7.0,12.0,6.0,7.0,3.0,3.0,4.0,Medium,35.0,20.0,29.0,25.0,5.0,True,South,1.0,False,7.25
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,44.0,Sambar Deer (Rusa ) unicolor,2.0,4.0,2.0,7.0,12.0,6.0,12.0,11.0,5.0,8.0,8.0,4.0,14.0,7.0,5.0,14.0,2.0,4.0,8.0,7.0,Medium,30.0,24.0,26.0,26.0,9.0,True,South,2.0,False,3.71
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,45.0,*Sloth Bear (Melursus ) ursinus,10.0,10.0,12.0,2.0,2.0,7.0,12.0,11.0,8.0,14.0,14.0,12.0,6.0,2.0,9.0,12.0,9.0,7.0,15.0,2.0,Medium,21.0,33.0,32.0,23.0,1.0,True,South,-1.0,False,16.0
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,46.0,Striped Hyena (Hyaena ) hyaena,2.0,13.0,5.0,2.0,15.0,4.0,9.0,4.0,14.0,4.0,2.0,9.0,10.0,2.0,9.0,8.0,2.0,12.0,6.0,2.0,Medium,28.0,22.0,21.0,19.0,12.0,True,South,10.0,False,10.5
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,47.0,*Tiger (Panthera ) (leucistic/White) tigris,2.0,11.0,7.0,3.0,8.0,5.0,12.0,13.0,3.0,2.0,15.0,2.0,8.0,9.0,2.0,14.0,9.0,13.0,4.0,9.0,Medium,25.0,18.0,25.0,25.0,-4.0,True,South,-7.0,False,8.33
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,46.96859169199595,Reptilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,0.0,0.0,0.0,0.0,0.0,False,South,0.0,False,0.0
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,48.0,*Gharial (Gavialis ) gangeticus,14.0,4.0,5.0,5.0,14.0,12.0,3.0,12.0,4.0,10.0,7.0,12.0,10.0,14.0,15.0,15.0,15.0,4.0,4.0,5.0,Medium,29.0,26.0,29.0,44.0,-13.0,True,South,-18.0,False,5.8
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,49.0,Indian Star (Geochelone ) Tortoise elegans,13.0,8.0,12.0,21.0,3.0,2.0,9.0,5.0,2.0,11.0,4.0,13.0,8.0,3.0,2.0,15.0,10.0,8.0,15.0,18.0,Medium,14.0,18.0,25.0,20.0,8.0,True,South,-13.0,False,1.19
Tata Steel Zoological Park,Jamshedpur,Jamshedpur,Jharkhand,51.0,Red eared slider (Trachemys ) scripta elegans,6.0,8.0,9.0,2.0,9.0,9.0,4.0,2.0,6.0,15.0,14.0,5.0,3.0,2.0,11.0,10.0,5.0,15.0,13.0,2.0,Medium,22.0,23.0,22.0,23.0,2.0,False,South,0.0,False,11.0
